	index	score	token	sentence	model	dimension	pos_tag	sentiment	rsv	word
0	0	0.11127961426973343	2666	11	1	españoles		NEG	10	españoles
1	1	0.04239226132631302	5229	11	1	españoles		POS	9	buenos
2	2	0.035249415785074234	12944	11	1	españoles		POS	8	felices
3	3	0.03080187365412712	43962	11	1	españoles		POS	7	guapos
4	4	0.020757852122187614	7816	11	1	españoles		NEG	6	malos
5	5	0.019947510212659836	14534	11	1	españoles		POS	5	inteligentes
6	6	0.015382331795990467	24387	11	1	españoles		NEG	4	tontos
7	7	0.013456406071782112	10765	11	1	españoles		POS	3	ricos
8	8	0.010744186118245125	2637	11	1	españoles		POS	2	importantes
9	9	0.009418552741408348	9827	11	1	españoles		NEG	1	pobres
0	0	0.1996070146560669	21221	12	1	españoles		NEG	10	ladrones
1	1	0.07696232944726944	48089	12	1	españoles		NEG	9	chorizos
2	2	0.05988098680973053	35914	12	1	españoles		NEG	8	gilipollas
3	3	0.04090205207467079	22286	12	1	españoles		NEG	7	corruptos
4	4	0.03983144462108612	44446	12	1	españoles		NEG	6	ignorantes
5	5	0.03345121070742607	20770	12	1	españoles		NEG	5	delincuentes
6	6	0.03310370817780495	20611	12	1	españoles		NEG	4	asesinos
7	7	0.029156222939491272	46291	12	1	españoles		NEG	3	traidores
8	8	0.02550470642745495	31844	12	1	españoles		NEG	2	cerdos
9	9	0.02493904158473015	46207	12	1	españoles		NEG	1	cobardes
0	0	0.05138172209262848	365	0	1	franceses		NEG	10	los
1	1	0.03414546325802803	2666	0	1	franceses		NEU	9	españoles
2	2	0.021795952692627907	469	0	1	franceses		NEG	8	como
3	3	0.017296869307756424	5229	0	1	franceses		POS	7	buenos
4	4	0.017227306962013245	47483	0	1	franceses		NEG	6	idiotas
5	5	0.017041735351085663	12342	0	1	franceses		NEU	5	franceses
6	6	0.014662180095911026	24387	0	1	franceses		NEG	4	tontos
7	7	0.014380527660250664	12944	0	1	franceses		POS	3	felices
8	8	0.014274504035711288	313	0	1	franceses		NEU	2	de
9	9	0.014157112687826157	527	0	1	franceses		NEU	1	...
0	0	0.08456210047006607	365	1	1	franceses		NEU	10	los
1	1	0.05836348980665207	80	1	1	franceses		NEU	9	:
2	2	0.04036381468176842	527	1	1	franceses		NEU	8	...
3	3	0.0320717990398407	469	1	1	franceses		NEU	7	como
4	4	0.0287553071975708	20393	1	1	franceses		POS	6	impresionantes
5	5	0.023867128416895866	313	1	1	franceses		NEU	5	de
6	6	0.02168196067214012	68	1	1	franceses		NEU	4	.
7	7	0.015280180610716343	27821	1	1	franceses		POS	3	geniales
8	8	0.013872593641281128	2666	1	1	franceses		NEU	2	españoles
9	9	0.01185506209731102	13824	1	1	franceses		POS	1	espectaculares
0	0	0.07744555920362473	21221	2	1	franceses		NEG	10	ladrones
1	1	0.04727993533015251	44071	2	1	franceses		NEG	9	payasos
2	2	0.031490884721279144	35914	2	1	franceses		NEG	8	gilipollas
3	3	0.028311364352703094	24139	2	1	franceses		NEG	7	salvajes
4	4	0.026577455922961235	40731	2	1	franceses		POS	6	genios
5	5	0.025182606652379036	20611	2	1	franceses		NEG	5	asesinos
6	6	0.024025974795222282	44446	2	1	franceses		NEG	4	ignorantes
7	7	0.0226741936057806	20029	2	1	franceses		NEG	3	nazis
8	8	0.01808500476181507	47774	2	1	franceses		NEG	2	miserables
9	9	0.016799887642264366	31844	2	1	franceses		NEG	1	cerdos
0	0	0.11264242976903915	2666	3	1	franceses		NEU	10	españoles
1	1	0.047891344875097275	365	3	1	franceses		NEG	9	los
2	2	0.0354122631251812	25787	3	1	franceses		NEG	8	racistas
3	3	0.021055467426776886	8319	3	1	franceses		NEG	7	extranjeros
4	4	0.01913808286190033	469	3	1	franceses		NEG	6	como
5	5	0.019093018025159836	527	3	1	franceses		NEU	5	...
6	6	0.016013288870453835	12342	3	1	franceses		NEU	4	franceses
7	7	0.01487293466925621	9827	3	1	franceses		NEG	3	pobres
8	8	0.011606692336499691	68	3	1	franceses		NEU	2	.
9	9	0.010565980337560177	313	3	1	franceses		NEU	1	de
0	0	0.06983169168233871	2666	4	1	franceses		NEU	10	españoles
1	1	0.0639617070555687	365	4	1	franceses		NEU	9	los
2	2	0.04350486770272255	80	4	1	franceses		NEU	8	:
3	3	0.03380214795470238	68	4	1	franceses		NEU	7	.
4	4	0.031152816489338875	527	4	1	franceses		NEU	6	...
5	5	0.023900561034679413	12342	4	1	franceses		NEU	5	franceses
6	6	0.021094193682074547	8319	4	1	franceses		NEU	4	extranjeros
7	7	0.019857684150338173	313	4	1	franceses		NEU	3	de
8	8	0.012416191399097443	469	4	1	franceses		NEG	2	como
9	9	0.011073456145823002	355	4	1	franceses		NEG	1	un
0	0	0.1385611593723297	365	5	1	franceses		NEG	10	los
1	1	0.04002830758690834	2666	5	1	franceses		NEU	9	españoles
2	2	0.03517752140760422	527	5	1	franceses		NEU	8	...
3	3	0.025990452617406845	80	5	1	franceses		NEU	7	:
4	4	0.02307327464222908	68	5	1	franceses		NEU	6	.
5	5	0.016698764637112617	313	5	1	franceses		NEU	5	de
6	6	0.014913603663444519	1581	5	1	franceses		NEU	4	muchos
7	7	0.014228594489395618	355	5	1	franceses		NEG	3	un
8	8	0.010710030794143677	332	5	1	franceses		NEG	2	la
9	9	0.010401659645140171	469	5	1	franceses		NEG	1	como
0	0	0.06385209411382675	12342	6	1	franceses		NEU	10	franceses
1	1	0.062401965260505676	2666	6	1	franceses		NEU	9	españoles
2	2	0.040229782462120056	10922	6	1	franceses		NEG	8	iguales
3	3	0.02447878196835518	313	6	1	franceses		NEU	7	de
4	4	0.019780239090323448	19052	6	1	franceses		NEG	6	ingleses
5	5	0.019443579018115997	12944	6	1	franceses		POS	5	felices
6	6	0.018795661628246307	5229	6	1	franceses		POS	4	buenos
7	7	0.01282397098839283	469	6	1	franceses		NEG	3	como
8	8	0.012644903734326363	527	6	1	franceses		NEU	2	...
9	9	0.012490704655647278	6477	6	1	franceses		NEU	1	catalanes
0	0	0.037164732813835144	13929	7	1	franceses		POS	10	atractivos
1	1	0.029214683920145035	7478	7	1	franceses		NEU	9	activos
2	2	0.0292051974684	5608	7	1	franceses		NEU	8	populares
3	3	0.023541096597909927	2640	7	1	franceses		NEU	7	jóvenes
4	4	0.018012819811701775	43962	7	1	franceses		POS	6	guapos
5	5	0.017653020098805428	527	7	1	franceses		POS	5	...
6	6	0.0173372533172369	33192	7	1	franceses		NEU	4	jovenes
7	7	0.015944022685289383	12944	7	1	franceses		POS	3	felices
8	8	0.014888614416122437	2666	7	1	franceses		NEU	2	españoles
9	9	0.013782362453639507	27095	7	1	franceses		POS	1	valorados
0	0	0.04951512813568115	68	8	1	franceses		NEG	10	.
1	1	0.03929812088608742	6460	8	1	franceses		NEG	9	afectados
2	2	0.03710639476776123	6606	8	1	franceses		NEU	8	numerosos
3	3	0.029393648728728294	37568	8	1	franceses		NEU	7	beneficiados
4	4	0.02815224789083004	9827	8	1	franceses		NEG	6	pobres
5	5	0.028077000752091408	527	8	1	franceses		NEU	5	...
6	6	0.025742996484041214	2666	8	1	franceses		NEU	4	españoles
7	7	0.020140746608376503	32339	8	1	franceses		NEG	3	perjudicados
8	8	0.01797112077474594	5608	8	1	franceses		NEU	2	populares
9	9	0.016445478424429893	313	8	1	franceses		NEG	1	de
0	0	0.04183436557650566	68	9	1	franceses		NEU	10	.
1	1	0.0339636467397213	527	9	1	franceses		NEU	9	...
2	2	0.029694417491555214	6460	9	1	franceses		NEG	8	afectados
3	3	0.025165561586618423	6606	9	1	franceses		NEU	7	numerosos
4	4	0.02226848714053631	9827	9	1	franceses		NEG	6	pobres
5	5	0.022261755540966988	7478	9	1	franceses		NEU	5	activos
6	6	0.021612761542201042	37568	9	1	franceses		NEU	4	beneficiados
7	7	0.018843526020646095	313	9	1	franceses		NEU	3	de
8	8	0.018079185858368874	30345	9	1	franceses		NEU	2	optimistas
9	9	0.01627054624259472	27040	9	1	franceses		NEU	1	influyentes
0	0	0.07094398885965347	68	10	1	franceses		POS	10	.
1	1	0.06727121025323868	6606	10	1	franceses		NEU	9	numerosos
2	2	0.05284769833087921	527	10	1	franceses		POS	8	...
3	3	0.038247548043727875	9056	10	1	franceses		NEU	7	habituales
4	4	0.021183334290981293	313	10	1	franceses		NEU	6	de
5	5	0.017645103856921196	6460	10	1	franceses		NEG	5	afectados
6	6	0.016184022650122643	8415	10	1	franceses		NEU	4	interesados
7	7	0.01612597145140171	5608	10	1	franceses		NEU	3	populares
8	8	0.015633270144462585	12058	10	1	franceses		POS	2	frecuentes
9	9	0.015305155888199806	37568	10	1	franceses		NEU	1	beneficiados
0	0	0.07191361486911774	5229	11	1	franceses		POS	10	buenos
1	1	0.032237377017736435	2666	11	1	franceses		NEG	9	españoles
2	2	0.031611695885658264	7816	11	1	franceses		NEG	8	malos
3	3	0.0179035235196352	1740	11	1	franceses		POS	7	grandes
4	4	0.017330238595604897	7780	11	1	franceses		POS	6	interesantes
5	5	0.015893319621682167	10765	11	1	franceses		POS	5	ricos
6	6	0.01343417540192604	43962	11	1	franceses		POS	4	guapos
7	7	0.012379299849271774	6934	11	1	franceses		NEU	3	fuertes
8	8	0.012247053906321526	12944	11	1	franceses		POS	2	felices
9	9	0.010278254747390747	22884	11	1	franceses		POS	1	divertidos
0	0	0.13620956242084503	21221	12	1	franceses		NEG	10	ladrones
1	1	0.06259272992610931	35914	12	1	franceses		NEG	9	gilipollas
2	2	0.047956667840480804	47774	12	1	franceses		NEG	8	miserables
3	3	0.044986873865127563	20611	12	1	franceses		NEG	7	asesinos
4	4	0.039673205465078354	20029	12	1	franceses		NEG	6	nazis
5	5	0.03237007558345795	31844	12	1	franceses		NEG	5	cerdos
6	6	0.03156931698322296	44446	12	1	franceses		NEG	4	ignorantes
7	7	0.029083669185638428	48089	12	1	franceses		NEG	3	chorizos
8	8	0.023780031129717827	44071	12	1	franceses		NEG	2	payasos
9	9	0.02374410070478916	24139	12	1	franceses		NEG	1	salvajes
0	0	0.08828604221343994	365	0	1	británicos		NEU	10	los
1	1	0.03821227326989174	527	0	1	británicos		NEU	9	...
2	2	0.02875087410211563	2666	0	1	británicos		NEU	8	españoles
3	3	0.02275008149445057	19052	0	1	británicos		NEU	7	ingleses
4	4	0.021073026582598686	469	0	1	británicos		NEG	6	como
5	5	0.01901782490313053	313	0	1	británicos		NEU	5	de
6	6	0.017910167574882507	12944	0	1	británicos		POS	4	felices
7	7	0.017502089962363243	80	0	1	británicos		NEU	3	:
8	8	0.013995792716741562	1278	0	1	británicos		NEG	2	unos
9	9	0.012314694933593273	355	0	1	británicos		NEG	1	un
0	0	0.097467802464962	365	1	1	británicos		NEU	10	los
1	1	0.07090416550636292	80	1	1	británicos		NEU	9	:
2	2	0.05574042722582817	527	1	1	británicos		NEU	8	...
3	3	0.028373146429657936	469	1	1	británicos		NEU	7	como
4	4	0.026349328458309174	68	1	1	británicos		NEU	6	.
5	5	0.02015436254441738	313	1	1	británicos		NEU	5	de
6	6	0.01841224730014801	355	1	1	británicos		NEU	4	un
7	7	0.014544038102030754	20393	1	1	británicos		POS	3	impresionantes
8	8	0.011439862661063671	1278	1	1	británicos		NEU	2	unos
9	9	0.011350401677191257	344	1	1	británicos		NEU	1	el
0	0	0.049695998430252075	21221	2	1	británicos		NEG	10	ladrones
1	1	0.042706869542598724	40731	2	1	británicos		POS	9	genios
2	2	0.02808142639696598	44071	2	1	británicos		NEG	8	payasos
3	3	0.027973508462309837	527	2	1	británicos		NEG	7	...
4	4	0.027967745438218117	35914	2	1	británicos		NEG	6	gilipollas
5	5	0.02423505298793316	2067	2	1	británicos		NEG	5	niños
6	6	0.020800748839974403	44446	2	1	británicos		NEG	4	ignorantes
7	7	0.01812952198088169	24139	2	1	británicos		NEG	3	salvajes
8	8	0.017200088128447533	34740	2	1	británicos		NEG	2	inútiles
9	9	0.016621122136712074	47483	2	1	británicos		NEG	1	idiotas
0	0	0.07947215437889099	365	3	1	británicos		NEU	10	los
1	1	0.061890289187431335	2666	3	1	británicos		NEU	9	españoles
2	2	0.04274838790297508	527	3	1	británicos		NEU	8	...
3	3	0.03834797814488411	80	3	1	británicos		NEU	7	:
4	4	0.026255102828145027	68	3	1	británicos		NEU	6	.
5	5	0.01806137152016163	8319	3	1	británicos		NEU	5	extranjeros
6	6	0.017003145068883896	25787	3	1	británicos		NEG	4	racistas
7	7	0.015709592029452324	469	3	1	británicos		NEG	3	como
8	8	0.015184466727077961	9827	3	1	británicos		NEG	2	pobres
9	9	0.012958117760717869	12696	3	1	británicos		NEG	1	ilegales
0	0	0.09759317338466644	80	4	1	británicos		NEU	10	:
1	1	0.09444361925125122	365	4	1	británicos		NEU	9	los
2	2	0.05431815981864929	68	4	1	británicos		NEU	8	.
3	3	0.03971218690276146	2666	4	1	británicos		NEU	7	españoles
4	4	0.03832174092531204	527	4	1	británicos		NEU	6	...
5	5	0.02218993566930294	355	4	1	británicos		NEU	5	un
6	6	0.020764542743563652	313	4	1	británicos		NEU	4	de
7	7	0.013161703944206238	332	4	1	británicos		NEU	3	la
8	8	0.01294920314103365	344	4	1	británicos		NEU	2	el
9	9	0.01157737709581852	8319	4	1	británicos		NEU	1	extranjeros
0	0	0.17340585589408875	365	5	1	británicos		NEU	10	los
1	1	0.042214445769786835	527	5	1	británicos		NEU	9	...
2	2	0.029490143060684204	80	5	1	británicos		NEU	8	:
3	3	0.027771685272455215	68	5	1	británicos		NEU	7	.
4	4	0.026626106351614	355	5	1	británicos		NEU	6	un
5	5	0.02112557925283909	1581	5	1	británicos		NEU	5	muchos
6	6	0.020604746416211128	2666	5	1	británicos		NEU	4	españoles
7	7	0.016328297555446625	332	5	1	británicos		NEU	3	la
8	8	0.013200544752180576	344	5	1	británicos		NEU	2	el
9	9	0.012549832463264465	313	5	1	británicos		NEU	1	de
0	0	0.08227027207612991	19052	6	1	británicos		NEG	10	ingleses
1	1	0.052062034606933594	2666	6	1	británicos		NEU	9	españoles
2	2	0.03768854960799217	313	6	1	británicos		NEU	8	de
3	3	0.02958257682621479	527	6	1	británicos		NEU	7	...
4	4	0.029151951894164085	10922	6	1	británicos		NEG	6	iguales
5	5	0.025221694260835648	12944	6	1	británicos		POS	5	felices
6	6	0.022901996970176697	80	6	1	británicos		NEU	4	:
7	7	0.019924631342291832	365	6	1	británicos		NEU	3	los
8	8	0.01648254320025444	14348	6	1	británicos		NEU	2	británicos
9	9	0.01618923619389534	469	6	1	británicos		NEU	1	como
0	0	0.03594696894288063	13929	7	1	británicos		POS	10	atractivos
1	1	0.02988508529961109	2640	7	1	británicos		NEU	9	jóvenes
2	2	0.029546180739998817	5608	7	1	británicos		NEU	8	populares
3	3	0.02721509151160717	7478	7	1	británicos		NEU	7	activos
4	4	0.02120019868016243	12944	7	1	británicos		POS	6	felices
5	5	0.018691711127758026	527	7	1	británicos		POS	5	...
6	6	0.01724235527217388	27040	7	1	británicos		POS	4	influyentes
7	7	0.017056239768862724	313	7	1	británicos		NEU	3	de
8	8	0.016315123066306114	2666	7	1	británicos		NEU	2	españoles
9	9	0.01589784398674965	43962	7	1	británicos		POS	1	guapos
0	0	0.04835304617881775	68	8	1	británicos		NEU	10	.
1	1	0.04560944437980652	6606	8	1	británicos		NEU	9	numerosos
2	2	0.0437527559697628	6460	8	1	británicos		NEU	8	afectados
3	3	0.03378027677536011	9827	8	1	británicos		NEG	7	pobres
4	4	0.03193043917417526	527	8	1	británicos		NEU	6	...
5	5	0.026279408484697342	37568	8	1	británicos		NEU	5	beneficiados
6	6	0.020788216963410378	2666	8	1	británicos		NEU	4	españoles
7	7	0.018825722858309746	5608	8	1	británicos		NEU	3	populares
8	8	0.01791779324412346	32339	8	1	británicos		NEG	2	perjudicados
9	9	0.016961541026830673	313	8	1	británicos		NEU	1	de
0	0	0.04469715431332588	68	9	1	británicos		NEU	10	.
1	1	0.038037896156311035	6460	9	1	británicos		NEU	9	afectados
2	2	0.0368383526802063	527	9	1	británicos		NEU	8	...
3	3	0.026635004207491875	9827	9	1	británicos		NEG	7	pobres
4	4	0.026063652709126472	6606	9	1	británicos		NEU	6	numerosos
5	5	0.022677656263113022	30345	9	1	británicos		NEU	5	optimistas
6	6	0.02266630530357361	7478	9	1	británicos		NEU	4	activos
7	7	0.02266264148056507	37568	9	1	británicos		NEU	3	beneficiados
8	8	0.020139506086707115	313	9	1	británicos		NEU	2	de
9	9	0.01996445469558239	27040	9	1	británicos		NEU	1	influyentes
0	0	0.08545613288879395	6606	10	1	británicos		NEU	10	numerosos
1	1	0.06800875067710876	68	10	1	británicos		POS	9	.
2	2	0.058980394154787064	527	10	1	británicos		POS	8	...
3	3	0.037767328321933746	9056	10	1	británicos		NEU	7	habituales
4	4	0.019696613773703575	313	10	1	británicos		NEU	6	de
5	5	0.017937323078513145	6460	10	1	británicos		NEU	5	afectados
6	6	0.017435768619179726	5608	10	1	británicos		NEU	4	populares
7	7	0.017048055306077003	12058	10	1	británicos		POS	3	frecuentes
8	8	0.014672423712909222	8415	10	1	británicos		NEU	2	interesados
9	9	0.014386780560016632	24371	10	1	británicos		NEU	1	solicitados
0	0	0.0344524048268795	5229	11	1	británicos		POS	10	buenos
1	1	0.03379542753100395	2666	11	1	británicos		NEU	9	españoles
2	2	0.023869184777140617	12944	11	1	británicos		POS	8	felices
3	3	0.023123666644096375	10765	11	1	británicos		POS	7	ricos
4	4	0.01793976128101349	7780	11	1	británicos		POS	6	interesantes
5	5	0.016870582476258278	19052	11	1	británicos		NEG	5	ingleses
6	6	0.01571546494960785	1740	11	1	británicos		POS	4	grandes
7	7	0.01358512882143259	2637	11	1	británicos		POS	3	importantes
8	8	0.011973323300480843	43962	11	1	británicos		POS	2	guapos
9	9	0.01070783194154501	22884	11	1	británicos		POS	1	divertidos
0	0	0.08539333939552307	35914	12	1	británicos		NEG	10	gilipollas
1	1	0.08189661055803299	21221	12	1	británicos		NEG	9	ladrones
2	2	0.03804255276918411	47774	12	1	británicos		NEG	8	miserables
3	3	0.03387945145368576	44446	12	1	británicos		NEG	7	ignorantes
4	4	0.027951108291745186	48089	12	1	británicos		NEG	6	chorizos
5	5	0.02628469467163086	47483	12	1	británicos		NEG	5	idiotas
6	6	0.023034334182739258	527	12	1	británicos		NEG	4	...
7	7	0.021966712549328804	15956	12	1	británicos		NEU	3	santos
8	8	0.02195751667022705	46291	12	1	británicos		NEG	2	traidores
9	9	0.020507773384451866	20611	12	1	británicos		NEG	1	asesinos
0	0	0.05501501262187958	27821	0	1	argentinos		POS	10	geniales
1	1	0.04005252942442894	5229	0	1	argentinos		POS	9	buenos
2	2	0.029669050127267838	365	0	1	argentinos		NEG	8	los
3	3	0.02643551491200924	1940	0	1	argentinos		POS	7	mejores
4	4	0.021386349573731422	27676	0	1	argentinos		POS	6	maravillosos
5	5	0.02039424143731594	27854	0	1	argentinos		NEU	5	argentinos
6	6	0.019273649901151657	469	0	1	argentinos		NEG	4	como
7	7	0.018773218616843224	20393	0	1	argentinos		NEG	3	impresionantes
8	8	0.018761934712529182	2666	0	1	argentinos		NEU	2	españoles
9	9	0.01834213361144066	12944	0	1	argentinos		POS	1	felices
0	0	0.06375913321971893	365	1	1	argentinos		NEU	10	los
1	1	0.03931552916765213	469	1	1	argentinos		NEU	9	como
2	2	0.03657170385122299	80	1	1	argentinos		NEU	8	:
3	3	0.03463619202375412	27821	1	1	argentinos		POS	7	geniales
4	4	0.03342844545841217	527	1	1	argentinos		NEU	6	...
5	5	0.026208577677607536	20393	1	1	argentinos		POS	5	impresionantes
6	6	0.022448545321822166	313	1	1	argentinos		NEU	4	de
7	7	0.01828238181769848	13961	1	1	argentinos		POS	3	excelentes
8	8	0.017051011323928833	27676	1	1	argentinos		POS	2	maravillosos
9	9	0.01634686440229416	12944	1	1	argentinos		POS	1	felices
0	0	0.06348620355129242	21221	2	1	argentinos		NEG	10	ladrones
1	1	0.04160641133785248	40731	2	1	argentinos		POS	9	genios
2	2	0.03532823547720909	44071	2	1	argentinos		NEG	8	payasos
3	3	0.026837997138500214	5429	2	1	argentinos		POS	7	artistas
4	4	0.024815388023853302	7480	2	1	argentinos		NEG	6	perros
5	5	0.022016549482941628	20611	2	1	argentinos		NEG	5	asesinos
6	6	0.02078152261674404	44446	2	1	argentinos		NEG	4	ignorantes
7	7	0.01847003400325775	20770	2	1	argentinos		NEG	3	delincuentes
8	8	0.017143825069069862	2067	2	1	argentinos		NEG	2	niños
9	9	0.015881340950727463	24139	2	1	argentinos		NEG	1	salvajes
0	0	0.08856066316366196	2666	3	1	argentinos		NEU	10	españoles
1	1	0.04954644665122032	365	3	1	argentinos		NEG	9	los
2	2	0.031205864623188972	25787	3	1	argentinos		NEG	8	racistas
3	3	0.02205996960401535	469	3	1	argentinos		NEG	7	como
4	4	0.020893899723887444	527	3	1	argentinos		NEU	6	...
5	5	0.020638950169086456	8319	3	1	argentinos		NEU	5	extranjeros
6	6	0.015155797824263573	9827	3	1	argentinos		NEG	4	pobres
7	7	0.01355899777263403	27854	3	1	argentinos		NEU	3	argentinos
8	8	0.01096335519105196	5229	3	1	argentinos		POS	2	buenos
9	9	0.010516242124140263	313	3	1	argentinos		NEU	1	de
0	0	0.06702501326799393	2666	4	1	argentinos		NEU	10	españoles
1	1	0.058449387550354004	365	4	1	argentinos		NEG	9	los
2	2	0.033898502588272095	80	4	1	argentinos		NEU	8	:
3	3	0.029511557891964912	27854	4	1	argentinos		NEU	7	argentinos
4	4	0.0292514618486166	527	4	1	argentinos		NEU	6	...
5	5	0.025102555751800537	68	4	1	argentinos		NEU	5	.
6	6	0.023390525951981544	8319	4	1	argentinos		NEU	4	extranjeros
7	7	0.021501978859305382	313	4	1	argentinos		NEU	3	de
8	8	0.019130567088723183	469	4	1	argentinos		NEG	2	como
9	9	0.011835215613245964	7774	4	1	argentinos		POS	1	libres
0	0	0.12634693086147308	365	5	1	argentinos		NEG	10	los
1	1	0.03995470330119133	527	5	1	argentinos		NEU	9	...
2	2	0.03905316814780235	2666	5	1	argentinos		NEU	8	españoles
3	3	0.024579746648669243	80	5	1	argentinos		NEU	7	:
4	4	0.016699854284524918	68	5	1	argentinos		NEU	6	.
5	5	0.014512484893202782	469	5	1	argentinos		NEU	5	como
6	6	0.014328397810459137	313	5	1	argentinos		NEU	4	de
7	7	0.01417966652661562	1581	5	1	argentinos		NEU	3	muchos
8	8	0.013312754221260548	355	5	1	argentinos		NEG	2	un
9	9	0.012193619273602962	8319	5	1	argentinos		NEU	1	extranjeros
0	0	0.08657026290893555	27854	6	1	argentinos		NEU	10	argentinos
1	1	0.054648254066705704	5229	6	1	argentinos		POS	9	buenos
2	2	0.0433986559510231	27821	6	1	argentinos		POS	8	geniales
3	3	0.0371539331972599	10922	6	1	argentinos		NEG	7	iguales
4	4	0.03664955124258995	12944	6	1	argentinos		POS	6	felices
5	5	0.026408368721604347	2666	6	1	argentinos		NEU	5	españoles
6	6	0.022551877424120903	313	6	1	argentinos		NEU	4	de
7	7	0.019980255514383316	27676	6	1	argentinos		POS	3	maravillosos
8	8	0.0150191280990839	7816	6	1	argentinos		NEG	2	malos
9	9	0.012406283058226109	1740	6	1	argentinos		POS	1	grandes
0	0	0.051623158156871796	7478	7	1	argentinos		POS	10	activos
1	1	0.03452707827091217	43962	7	1	argentinos		POS	9	guapos
2	2	0.03199663385748863	13929	7	1	argentinos		POS	8	atractivos
